Gene,b3,b4,i1,i2,i1n,i2n,b3n,b4n,Start,Stop,Order,Strand,Length,Function,InsectFitness
3352,1670,1325,92,146,70,146,398,345,3643915,3644778,3352,-,864,LysR-family transcriptional regulatory protein,3.43981481481481
2673,1070,908,106,63,80,63,255,237,2885012,2885644,2673,+,633,methylmutase (EC 5.4.1.2),3.44055944055944
2257,37,495,16,28,12,28,9,129,2465113,2466087,2257,+,975,protein ImpH/VasB,3.45
1385,35,673,25,34,19,34,8,175,1501367,1501744,1385,+,378,protein,3.45283018867925
3990,265,253,28,16,21,16,63,65,4383964,4384506,3990,+,543,protein,3.45945945945946
419,803,426,52,47,40,47,191,110,425815,426102,419,-,288,hypothetical protein,3.45977011494253
1560,37,363,30,7,23,7,9,95,1707999,1708325,1560,+,327,initiation factor SUI1-related protein,3.46666666666667
3132,154,564,33,28,25,28,37,147,3407147,3407356,3132,-,210,shock protein CspE,3.47169811320755
735,4509,1575,235,250,177,250,1076,410,764742,765980,735,-,1239,(EC 3.5.2.7),3.48009367681499
3209,3921,3214,258,313,196,313,935,837,3489519,3490475,3209,+,957,activator MetR,3.48133595284872
134,8087,3634,749,257,568,257,1929,946,142410,142820,134,+,411,of nucleoside diphosphate kinase,3.48484848484848
2252,87,110,0,14,0,14,21,28,2460247,2460771,2252,+,525,protein ImpB,3.5
2997,4015,713,423,5,320,5,957,185,3259127,3260380,2997,-,1254,phosphate reductase (EC 1.2.1.41),3.51384615384615
551,2180,842,120,120,90,120,521,218,560588,561505,551,-,918,,3.51904761904762
1875,1530,483,148,27,112,27,364,126,2033074,2033292,1875,+,219,protein,3.52517985611511
3303,6907,5274,397,554,301,554,1648,1374,3597627,3598046,3303,-,420,"mutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)",3.53450292397661
1335,1271,2153,125,150,94,150,303,561,1448243,1449817,1335,-,1575,dehydratase biosynthetic (EC 4.3.1.19),3.54098360655738
224,6727,2382,556,207,421,207,1604,620,229457,230653,224,-,1197,coenzyme A ligase (EC 2.3.1.29),3.54140127388535
1540,123,1826,90,73,69,73,29,476,1685919,1686779,1540,+,861,Predicted metal-dependent phosphoesterases (PHP family),3.55633802816901
2887,2210,844,181,73,137,73,527,220,3125822,3126442,2887,-,621,peptidyl-prolyl cis-trans isomerase FklB (EC 5.2.1.8),3.55714285714286
1659,63448,38723,4901,3343,3712,3343,15132,10077,1813787,1814959,1659,-,1173,tail sheath monomer,3.57321048901488
106,1030,1315,202,11,153,11,245,342,117793,119286,106,+,1494,probable amino acid transporter,3.57926829268293
537,2651,3624,143,332,108,332,632,943,543939,545213,537,-,1275,antiporter,3.57954545454545
2878,1034,1472,75,120,56,120,247,383,3118240,3118884,2878,+,645,methionine sulfoxide reductase MsrA (EC 1.8.4.11),3.57954545454545
1595,12382,7368,997,605,755,605,2953,1919,1758705,1760324,1595,-,1620,carboxykinase [ATP] (EC 4.1.1.49),3.58235294117647
4395,10055,5306,621,584,470,584,2397,1381,4882057,4882665,4395,-,609,"esterase, FIGfam005057",3.58444022770398
4297,4645,238,431,0,326,0,1108,62,4785227,4786093,4297,+,867,3-kinase potentially involved in protein deglycation,3.58895705521472
1565,671,908,79,50,60,50,159,236,1711823,1713172,1565,+,1350,,3.59090909090909
1383,1317,1244,139,72,105,72,314,323,1499524,1500543,1383,+,1020,dehydrogenase (EC 1.1.1.262),3.59887005649718
4208,1219,1603,85,132,64,132,291,417,4696680,4698506,4208,+,1827,DNA helicase RecQ,3.61224489795918
4416,796,1632,103,92,78,92,190,425,4895429,4896100,4416,-,672,lipoprotein,3.61764705882353
203,382,462,35,31,27,31,91,120,208210,209061,203,+,852,domain of ModE / Molybdate-binding domain of ModE,3.63793103448276
1769,146,2256,204,17,154,17,35,588,1924294,1925535,1769,+,1242,biosynthesis protein MoeA,3.64327485380117
2205,34,12,0,3,0,3,8,3,2396723,2396971,2205,-,249,protein; Hypothetical gene,3.66666666666667
4360,183,1,0,12,0,12,44,0,4846014,4847177,4360,+,1164,DNA helicase,3.66666666666667
368,5079,3422,311,337,236,337,1211,891,375143,375532,368,-,390,protein,3.66841186736475
1826,520,1262,46,88,35,88,124,328,1982632,1983576,1826,+,945,transcriptional activator for leuABCD operon,3.67479674796748
4748,234,1437,83,54,63,54,56,374,5266658,5267002,4748,+,345,hypothetical protein,3.67521367521367
416,1434,1422,149,80,113,80,342,370,422662,423297,416,+,636,hypothetical protein,3.68911917098446
4656,2901,2325,370,70,280,70,691,604,5172929,5173357,4656,-,429,membrane protein YPO1482,3.7
3263,385,1559,69,82,52,82,92,406,3556352,3557125,3263,-,774,hypothetical protein,3.71641791044776
372,5040,6838,584,358,444,358,1203,1780,376362,378158,372,-,1797,hypothetical protein,3.71945137157107
4539,263,136,0,26,0,26,62,35,5029329,5031032,4539,-,1704,M-ring protein FliF,3.73076923076923
2530,799,1015,99,47,75,47,191,265,2740063,2741337,2530,+,1275,sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48),3.73770491803279
4228,144,862,0,69,0,69,34,224,4715962,4717017,4228,-,1056,reductase (EC 1.-.-.-),3.73913043478261
1732,296,739,50,32,38,32,70,192,1883017,1883331,1732,+,315,inclusion protein type II,3.74285714285714
357,2101,5759,264,335,199,335,502,1499,368581,368844,357,-,264,protein,3.74719101123596
1925,407,30,36,1,27,1,97,8,2095854,2096216,1925,-,363,protein,3.75
2006,1,58,0,4,0,4,0,15,2192310,2192951,2006,-,642,,3.75
2457,1774,3893,245,195,186,195,423,1013,2669248,2669613,2457,-,366,III secretion protein SctX,3.76902887139108
2150,63,336,29,5,22,5,15,87,2335295,2335732,2150,+,438,stress protein G,3.77777777777778
1690,785,2127,128,98,97,98,187,554,1839833,1840162,1690,+,330,"chaperone lipoprotein YacC, potentially involved in protein secretion",3.8
2370,160,0,0,10,0,10,38,0,2584512,2585198,2370,-,687,accessory protein UreF,3.8
908,2253,864,88,132,67,132,537,224,943774,944052,908,-,279,"phosphohydrolase (EC 3.6.1.7), putative",3.82412060301508
3456,1021,3931,154,214,117,214,243,1023,3755561,3756337,3456,-,777,protein,3.82477341389728
3074,208,538,28,28,21,28,49,139,3339627,3340283,3074,+,657,peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-),3.83673469387755
4149,150,496,0,43,0,43,36,129,4632365,4632490,4149,+,126,IS4,3.83720930232558
3489,1129,488,115,16,87,16,269,127,3801116,3801769,3489,-,654,fimbrial chaperone,3.84466019417476
4405,976,160,48,35,36,35,233,42,4890408,4890689,4405,-,282,protein D,3.87323943661972
4853,434,614,30,45,23,45,103,161,5362288,5362563,4853,+,276,hypothetical protein,3.88235294117647
4337,6605,5718,639,302,485,302,1574,1488,4820778,4821647,4337,-,870,membrane protein YPO2863,3.89072426937738
384,2213,1486,96,162,73,162,528,387,389980,390987,384,-,1008,plasmid conjugative transfer pilus assembly protein TraU,3.8936170212766
425,696,1636,130,53,98,53,166,425,430321,431280,425,-,960,serine proteases (ClpP class),3.91390728476821
2761,122,667,26,31,20,31,28,172,2969140,2970558,2761,+,1419,tail sheath protein FI,3.92156862745098
3775,666,881,53,59,40,59,159,230,4121203,4121658,3775,-,456,,3.92929292929293
1275,1993,599,6,155,5,155,475,156,1373918,1375132,1275,+,1215,"transporter, permease protein",3.94375
184,1721,827,137,55,103,55,410,215,187661,188287,184,+,627,enzyme yhhN,3.95569620253165
4869,368,488,45,19,35,19,87,127,5385614,5386075,4869,+,462,putative tail fiber synthesis,3.96296296296296
1691,69,413,29,9,22,9,16,107,1840275,1841138,1691,+,864,synthase (EC 2.5.1.16),3.96774193548387
3084,1748,2935,221,130,167,130,417,763,3352483,3354540,3084,+,2058,"toxin transporter, ATP-binding protein",3.97306397306397
164,0,29,0,2,0,2,0,8,169443,170606,164,-,1164,resistance protein D,4
2382,3,11,0,1,0,1,1,3,2596521,2597468,2382,-,948,condensing enzyme,4
3414,1778,1643,170,85,128,85,424,428,3708273,3708872,3414,+,600,synthase related protein,4
3815,30,203,0,15,0,15,7,53,4165652,4166950,3815,-,1299,protein,4
2386,510,921,88,23,67,23,121,240,2600181,2601023,2386,-,843,protein; Some similarities with putative hydrolase,4.01111111111111
3112,644,306,50,20,38,20,154,80,3388867,3389328,3112,+,462,decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein,4.03448275862069
3522,512,5382,167,250,126,250,121,1400,3831470,3832546,3522,-,1077,hypothetical protein,4.04521276595745
1258,35,206,0,15,0,15,8,53,1359567,1360574,1258,+,1008,"B12 ABC transporter, permease component BtuC",4.06666666666667
338,4,345,0,22,0,22,0,90,354459,354674,338,+,216,"system, maltose and glucose-specific IIC component (EC 2.7.1.69) / PTS system, maltose and glucose-specific IIB component (EC 2.7.1.69)",4.09090909090909
2468,3385,311,137,113,104,113,807,81,2677076,2678131,2468,+,1056,"III secretion inner membrane protein (YscU,SpaS,EscU,HrcU,SsaU, homologous to flagellar export components)",4.09216589861751
1163,8722,12218,674,774,511,774,2080,3179,1241687,1242727,1163,+,1041,"ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",4.09260700389105
1388,4910,14375,746,629,566,629,1170,3741,1503282,1503896,1388,+,615,permease,4.10962343096234
2334,1,126,0,8,0,8,0,33,2548723,2549934,2334,-,1212,transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon,4.125
3762,116,116,0,14,0,14,28,30,4110423,4111196,3762,-,774,deoxyribonuclease YjjV,4.14285714285714
3089,124,93,0,13,0,13,30,24,3359795,3360325,3089,+,531,1,4.15384615384615
4030,137,590,4,42,3,42,33,154,4456519,4459332,4030,-,2814,synthetase,4.15555555555556
275,222,403,7,33,5,33,53,105,282138,283067,275,+,930,dehydrogenase formation protein FdhE,4.15789473684211
4424,250,1353,77,41,58,41,59,353,4905551,4906198,4424,+,648,O-acyltransferase PlsY,4.16161616161616
4470,229,448,31,18,23,18,55,116,4962410,4964242,4470,+,1833,transport protein,4.17073170731707
3931,789,2822,132,121,100,121,188,734,4316990,4317712,3931,+,723,probable transcriptional regulator,4.17194570135747
173,222,56,0,16,0,16,52,15,179548,179946,173,+,399,acetyltransferase YPO3809,4.1875
4066,187,351,14,20,12,20,44,90,4514274,4515569,4066,-,1296,family protein,4.1875
3275,1092,0,72,7,55,7,260,0,3571170,3571427,3275,-,258,cell death antitoxin PemI,4.19354838709677
1124,1428,2288,119,133,90,133,341,596,1193552,1193932,1124,+,381,protein,4.20179372197309
4032,379,205,0,34,0,34,90,53,4461337,4461939,4032,-,603,"biosynthesis QueD, PTPS-I",4.20588235294118
2320,36,748,62,1,47,1,8,195,2533565,2534536,2320,+,972,6-aminohexanoate oligomer hydrolase,4.22916666666667
1954,409,48,5,22,4,22,97,13,2119773,2120797,1954,+,1025,element protein,4.23076923076923
4193,1391,336,86,33,65,33,331,87,4679711,4680661,4193,-,951,pyrophosphatase/exopolyphosphatase,4.26530612244898
698,4990,9295,815,227,617,227,1190,2422,718810,720327,698,-,1518,(EC 2.4.2.14),4.27962085308057
1055,184,479,41,8,31,8,43,125,1113917,1114999,1055,-,1083,tail sheath protein FI,4.30769230769231
3260,6997,2494,448,197,339,197,1669,649,3552845,3554383,3260,-,1539,acid oxidase family protein,4.32462686567164
4334,154,308,29,5,22,5,37,80,4819071,4819478,4334,-,408,membrane protein,4.33333333333333
636,1554,3847,165,190,125,190,369,999,659139,660029,636,+,891,"ABC transport system, periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)",4.34285714285714
2105,296,1814,72,71,54,71,72,472,2298591,2299961,2105,-,1371,"synthase, aminase component (EC 2.6.1.85)",4.352
346,694,1366,74,63,56,63,166,355,361081,361227,346,-,147,element protein,4.3781512605042
1822,16,152,13,0,10,0,4,40,1976994,1977596,1822,-,603,dehydratase small subunit (EC 4.2.1.33),4.4
1441,587,2037,105,72,80,72,140,530,1561603,1562247,1441,+,645,ligase A,4.40789473684211
4860,175,349,10,22,8,22,42,91,5372018,5372209,4860,-,192,element protein,4.43333333333333
2041,6085,3799,209,392,158,392,1451,988,2230968,2232260,2041,+,1293,permease,4.43454545454545
36,761,1016,55,58,43,58,183,265,41552,42613,36,+,1062,hypothetical protein,4.43564356435644
1380,3611,5329,265,305,201,305,861,1387,1494845,1495666,1380,-,822,protein DjlA,4.44268774703557
4573,1312,1221,61,95,47,95,313,318,5063303,5063842,4573,-,540,"lysin, 1,4-beta-N-acetylmuramidase (EC 3.2.1.17) or lysozyme",4.44366197183099
1128,15,522,10,23,8,23,3,135,1196918,1197160,1128,+,243,protein,4.45161290322581
4220,809,386,40,35,31,35,193,101,4709544,4710221,4220,+,678,hypothetical protein,4.45454545454545
4507,175,976,31,43,23,43,42,254,5004056,5004535,4507,+,480,protein Hcp,4.48484848484848
3480,4429,1999,156,234,118,234,1057,522,3790186,3791115,3480,+,930,dehydrogenase O beta subunit (EC 1.2.1.2),4.48579545454545
4044,5474,820,192,192,146,192,1306,213,4476309,4477034,4044,+,726,"nicotinamide transporter, PnuC-like",4.49408284023669
3940,532,1298,102,25,78,25,127,337,4325462,4326643,3940,-,1182,desulfurase (EC 2.8.1.7),4.50485436893204
4665,135,479,23,17,18,17,33,125,5181758,5183419,4665,+,1662,repair protein RecN,4.51428571428571
3460,796,5972,422,66,320,66,189,1555,3759996,3761327,3460,+,1332,phosphate uptake regulatory protein UhpC,4.51813471502591
4541,2,191,0,11,0,11,0,50,5031317,5031628,4541,+,312,hook-basal body complex protein FliE,4.54545454545455
3996,1714,1074,108,69,82,69,409,280,4409572,4410108,3996,-,537,protein,4.56291390728477
1035,824,243,25,38,19,38,197,64,1090223,1091083,1035,-,861,carboxyvinyl-carboxyphosphonate phosphorylmutase (EC 2.7.8.23),4.57894736842105
4058,0,88,0,5,0,5,0,23,4488438,4488581,4058,+,144,protein,4.6
3880,1907,3220,169,151,128,151,455,837,4255881,4258517,3880,-,2637,carboxylase (EC 4.1.1.31),4.63082437275986
4821,393,761,74,7,56,7,94,198,5339631,5339783,4821,-,153,protein,4.63492063492064
2688,1113,118,54,23,41,23,267,31,2896831,2896974,2688,+,144,protein,4.65625
4419,2095,284,142,15,108,15,500,74,4900934,4901872,4419,-,939,cyclase (EC 4.6.1.1),4.66666666666667
3534,4060,2695,410,44,311,44,968,701,3848171,3849124,3534,+,954,protein,4.70140845070423
298,64,450,20,13,15,13,15,117,310061,311341,298,-,1281,D protein,4.71428571428571
3100,2,199,13,1,10,1,0,52,3373301,3373429,3100,-,129,protein,4.72727272727273
508,69,7,0,4,0,4,17,2,510091,510639,508,+,549,component BioY of biotin ECF transporter,4.75
831,263,361,26,13,20,13,63,94,878344,878478,831,+,135,protein,4.75757575757576
3573,2032,1198,163,43,124,43,484,311,3897343,3898548,3573,+,1206,superfamily export protein YceL,4.76047904191617
598,984,5150,269,126,204,126,235,1340,614417,615067,598,-,651,pyrophosphorylase (EC 2.5.1.3),4.77272727272727
367,1605,943,133,30,101,30,382,244,374443,375153,367,-,711,protein,4.77862595419847
2280,173,271,0,23,0,23,40,70,2493037,2494350,2280,-,1314,hydrolase family 30,4.78260869565217
395,13368,8370,558,699,422,699,3188,2177,404995,405912,395,-,918,plasmid conjugative transfer pilus assembly protein TraK,4.78590544157003
3313,66,214,14,4,11,4,16,56,3607459,3607728,3313,-,270,replicon stabilization protein (antitoxin to RelE/StbE),4.8
2381,939,234,19,44,15,44,224,61,2595372,2596520,2381,-,1149,synthesis protein BioZ,4.83050847457627
3985,755,429,50,22,38,22,179,111,4380947,4381519,3985,+,573,bacteriophage protein,4.83333333333333
4008,2951,1015,134,98,102,98,704,263,4431576,4432421,4008,-,846,"protein, related to amino acid oxidizing enzymes",4.835
2226,3878,1828,147,178,111,178,925,475,2414620,2415624,2226,-,1005,protein,4.84429065743945
3925,867,61,16,34,12,34,207,16,4310051,4310989,3925,+,939,hypothetical protein,4.84782608695652
3557,426,638,27,35,20,35,101,166,3884327,3884599,3557,-,273,protein,4.85454545454545
3937,1591,2333,226,31,172,31,379,608,4322276,4322644,3937,-,369,protein,4.86206896551724
3844,766,1558,57,78,43,78,183,406,4216718,4217392,3844,+,675,3-phosphatidyltransferase (EC 2.7.8.5),4.86776859504132
4381,11469,10076,667,593,505,593,2735,2622,4866823,4867623,4381,+,801,hypothetical protein,4.87887067395264
1123,5249,2226,226,204,170,204,1252,579,1192723,1193562,1123,-,840,"division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",4.89572192513369
3784,394,51,0,22,0,22,95,13,4126842,4127975,3784,+,1134,(EC 2.4.1.-),4.90909090909091
3769,1589,4176,180,162,136,162,379,1086,4115870,4116886,3769,+,1017,RNA small subunit methyltransferase C (EC 2.1.1.52),4.91610738255034
4038,698,140,31,18,23,18,167,36,4469508,4469942,4038,-,435,protein; Hypothetical protein,4.95121951219512
99,290,135,28,0,21,0,69,35,109714,110685,99,-,972,preferring nucleoside hydrolase (EC 3.2.2.1),4.95238095238095
430,11347,2565,569,248,431,248,2706,668,433991,434599,430,-,609,protein,4.96907216494845
3064,907,1441,25,100,19,100,216,376,3331586,3332716,3064,-,1131,"SAM family enzyme, similar to coproporphyrinogen III oxidase, oxygen-independent, clustered with nucleoside-triphosphatase RdgB",4.97478991596639
1089,549,513,24,35,18,35,130,134,1158748,1160349,1089,-,1602,protein,4.9811320754717
86,282,909,46,26,35,26,67,237,100255,101271,86,-,1017,Membrane protein,4.98360655737705
305,0,20,0,1,0,1,0,5,317205,317606,305,+,402,tail fiber protein,5
2566,50,49,3,3,2,3,12,13,2772561,2772677,2566,-,117,protein,5
3097,592,438,47,15,36,15,141,114,3369265,3370026,3097,-,762,protein,5
3665,376,1,0,18,0,18,90,0,3989418,3990656,3665,-,1239,NADH-quinone reductase subunit B (EC 1.6.5.-),5
1430,3539,3262,185,198,139,198,844,849,1549919,1550794,1430,+,876,origin-binding protein,5.02373887240356
3415,26622,21690,1464,1273,1109,1273,6349,5644,3708926,3709861,3415,-,936,factor VirK,5.03484466834593
3898,1747,1656,51,128,39,128,416,432,4277997,4278791,3898,+,795,transmembrane protein,5.07784431137725
2427,1296,3015,115,128,87,128,309,783,2641169,2641834,2427,+,666,hypothetical protein,5.07906976744186
3885,5724,7353,369,364,280,364,1365,1913,4261932,4263146,3885,+,1215,synthase (EC 6.3.4.5),5.09006211180124
3472,2550,2824,153,146,117,146,608,735,3778797,3780008,3472,+,1212,regulator,5.106463878327
3797,591,408,14,37,11,37,140,106,4139992,4140228,3797,-,237,fiber assembly protein,5.125
858,31,1184,38,32,29,32,8,308,907088,907915,858,+,828,isomerase (EC 5.3.1.-),5.18032786885246
4535,1007,829,68,36,52,36,241,215,5025793,5026236,4535,-,444,protein FliJ,5.18181818181818
731,98,1306,33,45,25,45,23,340,760889,762163,731,+,1275,protein,5.18571428571429
1662,1029,433,51,30,39,30,245,113,1817240,1817848,1662,-,609,tail fibers,5.18840579710145
931,201,533,10,28,8,28,48,139,970640,971623,931,-,984,dehydrogenase (EC 1.3.3.1),5.19444444444444
2822,854,1922,88,68,67,68,204,501,3057121,3059259,2822,+,2139,"reductase of class III (anaerobic), large subunit (EC 1.17.4.2)",5.22222222222222
1617,1576,30,62,26,47,26,375,7,1778996,1779745,1617,+,750,synthase [NADPH] large chain (EC 1.4.1.13),5.23287671232877
3057,531,780,43,31,32,31,126,204,3324358,3325398,3057,-,1041,adenine glycosylase (EC 3.2.2.-),5.23809523809524
3298,13687,8325,481,671,364,671,3265,2167,3590327,3592108,3298,+,1782,II (EC 3.1.13.1),5.24830917874396
2053,0,82,0,4,0,4,0,21,2241154,2242233,2053,+,1080,permease PerM (= YfgO),5.25
3471,100,150,15,1,11,1,24,39,3777939,3778502,3471,-,564,"regulator, TetR family",5.25
1425,2491,1868,120,113,92,113,593,485,1544991,1547450,1425,-,2460,(EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3),5.25853658536585
